% Model,reactor_3D_ports.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 31 2026, 12:41"
% Dimension,2
% Nodes,6012
% Expressions,1
% Description,"Molar concentration, c"
% Length unit,m
% surf1x,surf1y,c (mol/m^3)
-0.11841072182851807,-0.007967599279571339,0.35509073598077007
-0.11519061134236713,-0.006111140131034986,0.3500699025488028
-0.12138517452329017,-0.01603235266911542,0.34460788733431624
-0.11991903950761246,-0.019292452564526913,0.34143592758647706
-0.11683075982974885,-0.020570806827406172,0.339752470037653
-0.11432430826914541,-0.09710794271727423,0.22424745662143222
-0.11280310675665817,-0.09327851830851223,0.2668889905462533
-0.11691200730623869,-0.09397649997539806,0.2251160823903525
-0.11165276063434046,-0.10016816381830444,0.22367080241219173
-0.11025925349544825,-0.09628140433138671,0.26756580587079243
-0.1238676874373085,-0.06370857649941244,0.331515741276096
-0.12241312895475216,-0.07361121735954446,0.32123687333241896
-0.1222118255667912,-0.0669334050281982,0.3351525917480498
-0.12029087059995296,-0.07694453110577847,0.3181040396975027
-0.12026475883117363,-0.07025235255646779,0.33687550236410396
-0.11999667383074518,-0.08378193167128782,0.2818234684033129
-0.11826994126324532,-0.08019128413571092,0.3257531142884831
